anime_id,name,genre,episodes,rating
2151,Nils no Fushigi na Tabi,"Adventure, Fantasy, Kids",52,7.14
1391,Future GPX Cyber Formula,"Adventure, Sci-Fi, Shounen, Sports",37,7.54
5494,Konnichiwa Anne: Before Green Gables,"Drama, Historical, Kids, Slice of Life",39,7.63
1316,Idaten Jump,"Game, School, Sports",52,6.78
3081,Attacker You!,"Action, Romance, Shoujo, Sports",58,6.66
5712,Tanoshii Muumin Ikka Bouken Nikki,"Adventure, Fantasy, Kids, Slice of Life",26,7.56
2285,D.I.C.E.,"Action, Adventure, Kids, Mecha, Sci-Fi, Shounen",40,6.31
744,Trouble Chocolate,"Comedy, Romance, Sci-Fi, Shounen",20,6.69
1769,Oh! Super Milk-chan,"Action, Comedy, Parody, Sci-Fi",12,6.07
1599,Eat-Man &#039;98,"Action, Adventure, Sci-Fi, Shounen, Super Power",12,6.89
2929,Moonlight Mile 2nd Season: Touch Down,"Adventure, Drama, Sci-Fi, Space",14,7.51
2361,Sei Juushi Bismarck,"Action, Mecha, Sci-Fi, Space",51,7.34
783,Miami Guns,"Comedy, Ecchi, Police, Shounen",13,6.64
4908,Bihada Ichizoku,"Drama, Parody, Shoujo",12,5.87
928,Transformers Galaxy Force,"Adventure, Mecha, Sci-Fi, Shounen",52,6.75
32011,Hakuouki: Otogisoushi,"Fantasy, Historical, Josei, Samurai",13,6.71
29017,Wooser no Sono Higurashi: Mugen-hen,"Comedy, Fantasy, Slice of Life",13,6.77
858,Gunparade Orchestra,"Drama, Mecha, Military, Romance, Sci-Fi, Slice of Life",24,6.06
4810,Shinzou Ningen Casshern,Action,35,7.07
4443,Duel Masters Charge,"Action, Adventure, Comedy, Shounen",52,6.37
2557,Trapp Ikka Monogatari,"Drama, Historical, Music, Romance",40,7.75
970,Yokoyama Mitsuteru Sangokushi,"Adventure, Historical",47,7.49
2011,Taiho Shichau zo Special,"Action, Comedy, Police, Shounen",20,7.17
1878,Kaze no Shoujo Emily,"Drama, Historical, Shoujo",26,7.49
32805,Nyanbo!,Comedy,26,6.16
623,Shichinin no Nana,"Adventure, Comedy, Magic, Romance, School",25,6.91
1660,Kurogane Communication,"Action, Adventure, Drama, Sci-Fi",24,6.76
3008,Time Bokan Series: Yatterman,"Adventure, Comedy, Mecha",108,6.76
980,Rikujou Bouei-tai Mao-chan,"Comedy, Kids, Magic, Military, Sci-Fi",26,6.4
3579,Getter Robo,"Action, Mecha, Sci-Fi, Shounen",51,7.07
349,Magical Canan,"Drama, Fantasy, Magic, Supernatural",13,6.42
8687,Doraemon (2005),"Comedy, Kids, Sci-Fi, Shounen",-1,7.59
3012,Gekitou! Crush Gear Turbo,"Shounen, Sports",68,6.86
2495,Chance Triangle Session,"Drama, Music, Slice of Life",13,6.77
2569,Jungle Book Shounen Mowgli,"Adventure, Drama",52,6.99
5397,Usavich III,Comedy,13,7.28
3501,Wellber no Monogatari: Sisters of Wellber Zwei,"Adventure, Fantasy, Historical, Romance",13,7
3125,Tokimeki Tonight,"Comedy, Fantasy, Romance, Shoujo, Vampire",34,7.48
31196,Cardfight!! Vanguard G: GIRS Crisis-hen,"Action, Game, Shounen",26,7.07
1572,Jungle Taitei,"Adventure, Kids, Shounen",52,6.69
1775,Jikuu Tenshou Nazca,"Action, Adventure, Drama, Fantasy, Magic",12,5.88
22693,Lady Jewelpet,"Fantasy, Magic, Romance, Shoujo",52,7.61
2816,Toushou Daimos,"Adventure, Drama, Mecha, Romance, Sci-Fi, Shounen",44,7.26
33038,Nuwa Chengzhang Riji,"Comedy, Fantasy",30,6.49
1179,Gakuen Senki Muryou,"Adventure, Mecha, Sci-Fi, Shounen, Space, Supernatural",26,7.24
21427,Minna Atsumare! Falcom Gakuen,"Comedy, Parody, School, Seinen",13,5.83
14989,Chousoku Henkei Gyrozetter,"Action, Cars, Mecha, Shounen",51,6.58
2907,Cyborg Kuro-chan,"Comedy, Sci-Fi",66,7.18
1057,Ippatsu Kiki Musume,"Action, Comedy, Ecchi",16,6.44
30826,Suzakinishi the Animation,"Comedy, Slice of Life",12,5.64
1069,Chou Denji Machine Voltes V,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen",40,7.54
965,Yoshinaga-san&#039;chi no Gargoyle,"Comedy, Fantasy, Slice of Life",13,6.9
1597,Panyo Panyo Di Gi Charat,Comedy,48,6.89
31049,Beyblade Burst,"Action, Adventure, Sci-Fi, Shounen, Sports",-1,6.31
2713,Rockman.EXE Beast+,"Action, Adventure, Game, Mecha, Sci-Fi, Shounen",26,7.11
22733,Dragon Collection,"Fantasy, Shounen",51,6.39
301,Cinderella Boy,"Action, Adventure, Comedy, Mystery",13,6.38
33803,Sengoku Choujuu Giga,"Demons, Historical, Supernatural",26,5.56
21671,Keroro,"Comedy, Sci-Fi, Shounen",23,6.96
5265,Mega Man,"Action, Adventure, Comedy",27,6.52
309,Akahori Gedou Hour Rabuge,"Comedy, Magic, Parody",13,6.3
14693,Yurumates 3D Plus,"Comedy, Seinen, Slice of Life",13,6.52
1193,Happy Seven: The TV Manga,"Comedy, Fantasy",13,6.49
1465,Hakaima Sadamitsu,"Action, Mecha, School, Sci-Fi, Seinen",10,7.05
913,Kakutou Bijin Wulong,"Action, Ecchi, Martial Arts",25,6.78
1991,Juusou Kikou Dancougar Nova,Mecha,12,6.06
2719,MapleStory,"Action, Comedy, Fantasy, Kids, Romance",25,5.59
26453,Tribe Cool Crew,"Music, School",50,7.05
2548,Ai no Wakakusa Monogatari,"Drama, Historical, Slice of Life",48,7.48
510,Kakyuusei 2: Hitomi no Naka no Shoujo-tachi,"Comedy, Drama, Harem, Romance, School",13,5.99
12863,Pretty Rhythm: Dear My Future,"Music, Shoujo, Slice of Life, Sports",51,6.98
2813,Chiisana Ahiru no Ooki na Ai no Monogatari: Ahiru no Kwak,"Adventure, Comedy, Drama, Fantasy, Kids",52,7.37
1493,Project ARMS: The 2nd Chapter,"Action, Fantasy, Martial Arts, School, Super Power",26,7.25
3738,Usavich II,"Adventure, Comedy",13,7.27
33394,Mahou Shoujo? Naria☆Girls,Magic,12,3.91
19067,Future Card Buddyfight,Game,64,7.17
2486,Rumiko Takahashi Anthology,"Comedy, Drama, Romance, Shounen, Slice of Life, Supernatural",13,7.39
511,Kidou Shinsengumi Moeyo Ken TV,"Adventure, Comedy, Fantasy, Historical",13,6.33
33240,Chi&#039;s Sweet Home (2016),Slice of Life,-1,6.57
1651,Uchuu Senkan Yamato 2,"Action, Adventure, Drama, Military, Sci-Fi, Space",26,7.63
1837,Dokkoida,"Action, Adventure, Comedy, Parody, Sci-Fi, Shounen",12,6.98
14563,Maji de Otaku na English! Ribbon-chan: Eigo de Tatakau Mahou Shoujo,"Comedy, Magic",12,5.36
11547,Sengoku☆Paradise Kiwami,"Action, Comedy, Drama, Historical, Romance, Samurai, Shoujo",26,6.27
1853,Cutey Honey F,"Action, Adventure, Comedy, Magic, Romance, Sci-Fi, Shoujo",39,6.72
8394,Cyborg 009 (TV),"Action, Adventure, Mecha, Sci-Fi, Shounen",26,7.14
1502,Mahou Shoujo Pretty Sammy (1996),"Comedy, Fantasy, Magic, Parody, Seinen",26,6.93
3493,Ryuusei no Rockman Tribe,Adventure,21,7.14
13231,Metal Fight Beyblade Zero G,"Adventure, Sports",38,6.59
1600,Galaxy Angel Rune,"Comedy, Sci-Fi",13,6.57
2817,Cinderella Monogatari,"Adventure, Fantasy, Kids, Romance",26,7.5
10014,Shouwa Monogatari,"Drama, Historical",13,7.06
2037,Hime-chan no Ribbon,"Comedy, Fantasy, Magic, Romance, School, Shoujo",61,7.54
24835,Mobile Suit Gundam-san,"Comedy, Mecha, Parody",13,6.25
7152,Anyamal Tantei Kiruminzoo,"Comedy, Magic, Shoujo",50,7.16
2619,Spider Riders: Oracle no Yuusha-tachi,"Action, Adventure, Mecha",26,6.76
2383,Cybersix,"Action, Adventure, Romance, Sci-Fi",13,7.36
3692,Yes! Precure 5 GoGo!,"Action, Fantasy, Magic, School, Shoujo",48,7.29
3272,Kinnikuman,"Adventure, Comedy, Shounen, Sports",137,7.35
4690,Cyborg 009 (1979),"Action, Adventure, Mecha, Sci-Fi, Shounen",50,7.23
2157,Koutetsushin Jeeg,"Mecha, Sci-Fi",13,7.11
2489,Onegai My Melody,"Comedy, Fantasy, Magic",52,7.16
1325,Hamelin no Violin Hiki,"Adventure, Drama, Fantasy",25,6.78
684,Tenshi no Shippo Chu!,"Fantasy, Magic, Romance",11,6.64
31227,Kindaichi Shounen no Jikenbo Returns 2nd Season,"Mystery, Shounen",22,7.5
1550,Attack No.1,"Drama, Shoujo, Sports",104,6.85
33314,Digimon Universe: Appli Monsters,"Action, Adventure, Comedy, Fantasy, Kids",-1,6.41
7081,Danball Senki,"Action, Kids, Mecha",44,7.29
1663,Haha wo Tazunete Sanzenri,"Adventure, Drama, Historical, Slice of Life",52,7.39
1161,Maze☆Bakunetsu Jikuu (TV),"Adventure, Comedy, Fantasy, Mecha, Shounen",25,6.8
952,Magical Nyan Nyan Taruto,"Comedy, Magic",12,6.44
929,Aura Battler Dunbine,"Adventure, Mecha, Sci-Fi",49,7.14
331,Mahoujin Guru Guru,"Adventure, Comedy, Fantasy, Magic, Shounen",45,7.75
360,Himiko-den,"Adventure, Drama, Fantasy, Supernatural",12,6.4
3369,Shoubushi Densetsu Tetsuya,"Game, Historical, Shounen",20,7.62
2221,Aishite Knight,"Comedy, Romance, Shoujo",42,6.75
799,Kokoro Toshokan,"Comedy, Drama, Slice of Life",13,6.62
964,Hit wo Nerae!,"Comedy, Ecchi",8,5.64
1683,Di Gi Charat Nyo,"Comedy, Fantasy, Sci-Fi",104,7.32
4264,Ultraviolet: Code 044,"Action, Sci-Fi",12,6.09
27741,Shounen Hollywood: Holly Stage for 50,"Music, Shoujo, Slice of Life",13,6.66
718,Yume de Aetara (TV),"Comedy, Drama, Romance, Seinen, Slice of Life",16,6.64
1724,Saint October,"Adventure, Fantasy",26,6.6
605,Tenshi ni Narumon!,"Comedy, Fantasy, Romance",26,6.91
607,Otogi Juushi Akazukin,"Adventure, Comedy, Fantasy",39,7.09
4503,Choujikuu Kidan Southern Cross,"Action, Drama, Mecha, Sci-Fi",23,6.77
3101,F-Zero: Falcon Densetsu,"Action, Adventure, Cars, Mecha, Sci-Fi, Shounen, Sports",51,6.46
31884,Mahoutsukai Precure!,"Action, Fantasy, Magic, School, Shoujo, Slice of Life",48,7.04
961,Virtua Fighter,"Action, Adventure, Comedy, Martial Arts, Shounen",35,7.13
1628,Maou Dante,"Action, Demons, Horror, Shounen, Supernatural",13,6.31
2543,Robin Hood no Daibouken,"Adventure, Historical, Romance",52,7.25
4209,Mission-E,"Action, Comedy, School, Sci-Fi",12,6.6
244,Agatha Christie no Meitantei Poirot to Marple,"Historical, Mystery",39,6.95
2288,Akihabara Dennou-gumi,"Adventure, Mecha, Sci-Fi, Shoujo",26,6.72
311,Ace wo Nerae!,"Drama, Romance, School, Shoujo, Sports",26,7.08
613,Onmyou Taisenki,"Adventure, Fantasy, Shounen, Supernatural",52,7.28
21013,Marvel Disk Wars: The Avengers,"Action, Kids, Super Power",51,6.18
1200,Gun-dou Musashi,"Adventure, Fantasy, Samurai",26,6.23
612,PetoPeto-san,"Comedy, Fantasy, Romance, School",13,6.63
33811,Teekyuu 8,"Comedy, Shounen, Sports",12,6.76
1972,Meitantei Holmes,"Adventure, Comedy, Mystery",26,7.46
2110,Rockman.EXE Beast,"Action, Adventure, Game, Mecha, Sci-Fi, Shounen",25,7.26
1442,Alexander Senki,"Action, Adventure, Fantasy, Historical, Sci-Fi, Supernatural",13,5.81
3009,Tiger Mask,"Action, Drama, Shounen, Sports",105,7.38
23213,Kantoku Fuyuki Todoki,"Comedy, Josei, Slice of Life",13,5.94
375,Bannou Bunka Neko-Musume (1998),"Action, Adventure, Comedy, Mecha, Sci-Fi, Seinen",12,6.69
1704,Eat-Man,"Action, Adventure, Sci-Fi, Shounen, Super Power",12,6.7
1881,Sasami: Mahou Shoujo Club,"Fantasy, Magic, School",13,6.82
14333,Tanken Driland,"Adventure, Fantasy",37,6.52
1189,Eden&#039;s Bowy,"Action, Adventure, Fantasy, Romance, Sci-Fi",26,6.65
8217,Jewelpet Twinkle☆,"Fantasy, Magic, School, Shoujo",52,7.67
1608,Salaryman Kintarou,"Comedy, Drama, Seinen",20,7.61
2542,Lady Georgie,"Drama, Historical, Romance, Shoujo",45,7.28
1541,Souten no Ken,"Action, Historical, Martial Arts",22,6.89
2109,Rockman.EXE Stream,"Action, Adventure, Game, Mecha, School, Sci-Fi, Shounen",51,7.25
6117,Gokujou!! Mecha Mote Iinchou,"Comedy, Romance, School, Shoujo",51,6.73
2705,Bakusou Kyoudai Let&#039;s &amp; Go,"Adventure, Cars, Shounen, Sports",51,6.86
6008,Jewelpet,"Fantasy, Magic, Shoujo",52,6.76
506,Glass no Kamen,"Drama, Romance, Shoujo",23,7.52
1371,Hi no Tori,"Adventure, Drama, Historical, Sci-Fi, Supernatural",13,7.29
30651,Itoshi no Muco,"Comedy, Slice of Life",25,6.86
163,Power Stone,"Adventure, Comedy, Fantasy, Historical, Shounen",26,6.57
20267,Wooser no Sono Higurashi: Kakusei-hen,"Comedy, Fantasy, Slice of Life",12,6.77
5032,Cobra The Animation,"Action, Adventure, Sci-Fi, Space",13,7.18
32772,Puzzle &amp; Dragons Cross,"Game, Kids",-1,6.03
1985,UFO Robo Grendizer,"Mecha, Sci-Fi, Shounen",74,7.66
3576,Kodai Ouja Kyouryuu King,"Adventure, Fantasy, Kids",49,6.14
3670,Kikou Souseiki Mospeada,"Action, Mecha, Military",25,7.27
6609,Pucca (2006),"Comedy, Parody, Romance",26,6.67
2571,Mitsubachi Maya no Bouken,"Adventure, Comedy, Kids",52,6.43
5983,Higepiyo,Comedy,39,7.22
580,Kogepan,Comedy,10,7.04
386,H2,"Comedy, Romance, Shounen, Sports",41,7.39
2828,Ie Naki Ko,"Adventure, Drama, Historical, Kids, Slice of Life",51,7.9
32717,Aikatsu Stars!,"Music, School, Shoujo, Slice of Life",-1,7.17
33419,12-sai.: Chicchana Mune no Tokimeki 2nd Season,"Romance, School, Shoujo",12,6.85
6582,Tentai Senshi Sunred 2nd Season,"Comedy, Parody, Seinen, Super Power",26,8.07
20329,Koroshiya-san: The Hired Gun,"Action, Comedy, Police, Seinen, Thriller",10,5.69
2215,Kishin Taisen Gigantic Formula,"Mecha, Sci-Fi",26,7
22013,Ghost in the Shell: Nyuumon Arise,Comedy,26,7.37
10217,Kaitou Tenshi Twin Angel: Kyun Kyun☆Tokimeki Paradise!!,Magic,12,6.03
473,Tide-Line Blue,"Action, Adventure, Drama, Military, Shounen",12,6.77
32906,Bishoujo Yuugi Unit Crane Game Girls,"Comedy, Game, Space",13,4.54
3737,Usavich,"Adventure, Comedy",13,7.15
2153,Saint Beast: Kouin Jojishi Tenshi Tan,Fantasy,13,6.48
231,Asagiri no Miko,"Action, Comedy, Drama, Fantasy, Magic, School, Sci-Fi, Shounen, Slice of Life, Super Power, Supernatural",26,6.31
1706,Gun Frontier,"Action, Adventure, Drama, Historical, Sci-Fi, Seinen",13,6.75
3545,Kochira Katsushikaku Kameari Kouenmae Hashutsujo (TV),"Comedy, Police, Slice of Life",373,7.82
951,Chibi Maruko-chan,"Comedy, Shoujo, Slice of Life",142,7.86
2903,Sakigake!! Otokojuku,"Action, Comedy, Martial Arts, School, Shounen",34,7.51
1865,Getsumen To Heiki Mina,"Comedy, Parody, Sci-Fi",11,6.44
347,Wild Arms: Twilight Venom,"Action, Adventure, Fantasy, Magic, Sci-Fi, Vampire",22,6.75
959,Shin Chou Kyou Ryo: Condor Hero,"Adventure, Drama, Historical, Romance",26,7.53
295,Divergence Eve 2: Misaki Chronicles,"Adventure, Drama, Mecha, Military, Sci-Fi, Space",13,6.43
1942,Rocket Girls,"Adventure, Sci-Fi",12,7.03
2389,Kagaku Ninja-tai Gatchaman,"Action, Adventure, Sci-Fi, Shounen",105,7.1
1186,Battle Athletess Daiundoukai (TV),"Action, Adventure, Comedy, Drama, School, Sci-Fi, Shounen, Sports",26,7.02
1226,Seihou Tenshi Angel Links,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi, Space",13,6.06
2391,SD Gundam Force,"Adventure, Comedy, Fantasy, Mecha",52,5.61
17249,Pretty Rhythm: Rainbow Live,"Music, Shoujo, Slice of Life, Sports",51,7.79
1312,Chikyuu Bouei Kigyou Dai-Guard,"Adventure, Comedy, Mecha, Military, Sci-Fi",26,7.21
1104,Shinkon Gattai Godannar!! 2nd Season,"Comedy, Ecchi, Mecha, Romance, Sci-Fi",13,7.09
21407,Happiness Charge Precure!,"Action, Fantasy, Magic, Shoujo",49,6.91
10958,High Score,"Comedy, Shoujo",8,5.85
2113,Tenkuu Senki Shurato,"Action, Fantasy, Magic, Shounen",38,7.43
27815,Cardfight!! Vanguard G,"Action, Game, Shounen",48,6.9
27629,Tantei Kageki Milky Holmes TD,"Comedy, Mystery, Super Power",12,6.47
1180,Hyper Police,"Action, Comedy, Police, Romance, Sci-Fi",25,7.06
30251,Venus Project: Climax,"Action, Music",6,5.5
3053,Ganbare! Kickers,"Comedy, Drama, Shounen, Sports",23,6.9
771,Ginyuu Mokushiroku Meine Liebe Wieder,"Drama, Fantasy, Shoujo",13,6.84
626,Mamotte Shugogetten!,"Comedy, Fantasy, Magic, Romance, Shounen",22,6.79
33572,Idol Memories,Music,12,5.31
655,Galaxy Angel 4,"Comedy, Sci-Fi",13,7.37
1542,Brain Powerd,"Action, Adventure, Mecha, Sci-Fi",26,6.3
1703,Tokyo Tribe 2,"Action, Drama",13,6.99
2762,Igano Kabamaru,"Adventure, Comedy, Romance, Shounen",24,8.13
505,Fushigiboshi no☆Futagohime,"Comedy, Magic, Shoujo",51,7.45
10338,Honto ni Atta! Reibai Sensei,"Comedy, School, Shounen, Supernatural",22,6.66
1675,Transformers Micron Densetsu,"Action, Mecha, Sci-Fi, Shounen",52,6.81
614,Okusama wa Mahou Shoujo,"Magic, Romance",13,6.43
28669,Go! Princess Precure,"Action, Comedy, Fantasy, Magic, School, Shoujo, Slice of Life",50,7.74
2044,Mahou no Tenshi Creamy Mami,"Comedy, Fantasy, Magic, Romance, School, Sci-Fi, Shoujo",52,7.18
33274,Onara Gorou,Comedy,13,5.82
2400,Ghost Sweeper GS Mikami,"Comedy, Supernatural",45,7.27
3000,Taiho Shichau zo: Full Throttle,"Action, Comedy, Police, Shounen",23,7.3
533,Sensei no Ojikan: Doki Doki School Hours,"Comedy, Slice of Life",13,6.81
2335,Kenyuu Densetsu Yaiba,"Action, Comedy, Fantasy, Martial Arts, Shounen",52,7.13
2684,Buzzer Beater 2nd Season,"Action, Sci-Fi, Shounen, Sports",13,7
1508,Sci-fi Harry,"Drama, Horror, Sci-Fi",20,6.38
1123,Beet the Vandel Buster Excellion,"Adventure, Fantasy, Shounen, Supernatural",25,6.82
648,Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary,"Comedy, Drama, Harem, Romance, Sci-Fi",13,6.27
13139,Gakkatsu!,"Comedy, School",25,6.59
1603,Super Robot Taisen OG: Divine Wars,"Action, Mecha, Sci-Fi",25,6.96
3010,Kaiketsu Zorro,"Adventure, Historical, Shounen",52,7.31
1868,Gin&#039;iro no Olynsis: Tokito,"Adventure, Drama, Mecha, Romance",12,6.42
2618,Takarajima,"Adventure, Drama, Historical, Mystery",26,8.04
3907,Ginga Sengoku Gunyuuden Rai,"Adventure, Romance, Sci-Fi, Shounen, Space",52,8.12
630,Mahoutsukai Tai!,"Comedy, Magic, Romance, Sci-Fi",13,6.95
2222,Dr. Slump: Arale-chan,"Comedy, Sci-Fi, Shounen, Slice of Life",243,7.28
1163,Neo Ranga,"Adventure, Horror, Mecha",48,6.57
2747,Tetsuwan Atom,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen",193,7.28
1655,Nerima Daikon Brothers,"Comedy, Music",12,7.47
1167,Samurai Gun,"Action, Historical, Seinen",12,6.12
1534,Futari wa Precure: Splash☆Star,"Action, Comedy, Fantasy, Magic, Shoujo",49,7.25
2014,Taiho Shichau zo: Second Season,"Action, Comedy, Police, Shounen",26,7.52
278,Viewtiful Joe,"Action, Comedy, Sci-Fi, Shounen",51,6.92
1196,Masuda Kousuke Gekijou Gag Manga Biyori,"Comedy, Parody",12,7.4
1279,Taiyou no Ko Esteban,"Adventure, Historical, Sci-Fi",39,7.74
32309,Tabi Machi Late Show,Drama,4,6.27
1022,Generator Gawl,"Action, Adventure, Comedy, Drama, Sci-Fi, Shounen",12,7.13
32977,Aggressive Retsuko,"Comedy, Music",-1,7.38
18771,Gifuu Doudou!!: Kanetsugu to Keiji,"Action, Historical, Martial Arts, Samurai, Seinen",25,6.56
930,Densetsu Kyojin Ideon,"Drama, Mecha, Sci-Fi, Space",39,7.1
2252,Devilman,"Action, Demons, Horror, Supernatural",39,6.55
2281,Jikuu Tantei Genshi-kun,"Adventure, Comedy, Fantasy, Mystery, Sci-Fi, Shounen",39,6.39
1349,A.D. Police (TV),"Action, Mecha, Sci-Fi, Shounen",12,6.16
112,Chou Henshin Cosprayers,"Action, Adventure, Comedy, Ecchi, Fantasy, Magic, Sci-Fi, Super Power",8,5.11
22831,Abarenbou Rikishi!! Matsutarou,"Seinen, Sports",23,6.2
1375,Watashi no Ashinaga Ojisan,"Comedy, Historical, Romance, School, Shoujo, Slice of Life",40,7.87
2032,Wellber no Monogatari: Sisters of Wellber,"Action, Adventure, Comedy, Drama, Fantasy, Historical",13,6.78
3668,Telepathy Shoujo Ran,"Fantasy, School",26,6.72
577,Kagihime Monogatari Eikyuu Alice Rinbukyoku,"Fantasy, Magic",13,6.35
1450,Brigadoon: Marin to Melan,"Adventure, Comedy, Drama, Mecha, Sci-Fi",26,7.44
10348,Fireball Charming,Sci-Fi,13,6.94
1145,Kaze no Youjinbou,"Action, Drama, Mystery, Shounen",25,7.27
2268,Tatakae! Chou Robot Seimeitai Transformers,"Adventure, Mecha, Sci-Fi, Shounen",98,7.67
19919,Tesagure! Bukatsumono,"Parody, School, Slice of Life",12,6.65
32039,Show By Rock!! Short!!,"Comedy, Music",12,6.29
328,Piano,"Drama, Music, Romance, Shoujo, Slice of Life",10,6.1
33795,Mahou Shoujo Nante Mou Ii Desukara. 2nd Season,"Comedy, Magic",12,6.32
13159,Kuromajo-san ga Tooru!!,"Comedy, Magic, School, Slice of Life",60,6.54
12123,Yurumates 3D,"Comedy, Seinen, Slice of Life",13,6.39
776,Nanaka 6/17,"Comedy, Drama, Romance, Shounen, Slice of Life",12,6.75
943,Yume Tsukai,"Drama, Fantasy, Magic, Slice of Life",12,6.57
1070,Love Get Chu,"Comedy, Romance",25,6.74
148,Kita e.: Diamond Dust Drops,"Drama, Romance, Slice of Life",12,6.77
1693,Reideen,"Action, Mecha, Sci-Fi",26,6.65
3044,Tetsuwan Atom (1980),"Action, Adventure, Mecha, Sci-Fi, Shounen",52,7.26
2253,Mazinger Z,"Action, Drama, Mecha, Sci-Fi, Shounen",92,7.49
685,To Heart: Remember My Memories,"Drama, Harem, Romance, School, Sci-Fi, Slice of Life",13,6.57
1846,Princess Nine: Kisaragi Joshikou Yakyuubu,"Drama, Romance, Sports",26,7.33
671,Lemon Angel Project,"Drama, Music",13,6.8
835,Sister Princess: Re Pure,"Drama, Romance",13,6.37
1149,Choujuushin Gravion Zwei,"Adventure, Comedy, Mecha, Sci-Fi, Shounen",12,6.75
1561,Lovedol: Lovely Idol,"Harem, Music",12,6.29
1864,Koisuru Tenshi Angelique: Kagayaki no Ashita,"Drama, Fantasy, Harem, Romance, Shoujo",12,7.19
598,Jinzou Ningen Kikaider The Animation,"Action, Drama, Mecha, Sci-Fi, Shounen",13,7.09
31139,Ame-iro Cocoa: Rainy Color e Youkoso!,"Comedy, Slice of Life",12,4.92
344,Futatsu no Spica,"Drama, School, Sci-Fi, Supernatural",20,7.47
10370,Metal Fight Beyblade 4D,"Adventure, Sports",52,6.93
693,Burn Up Scramble,"Action, Comedy, Drama, Ecchi, Police, Sci-Fi, Shounen",12,6.34
21729,Cardfight!! Vanguard: Legion Mate-hen,"Action, Adventure, Demons, Game, Shounen",33,7.08
15043,Haitai Nanafa,"Comedy, Supernatural",13,6.18
286,B&#039;T X,"Adventure, Mecha, Sci-Fi, Shounen",25,7.17
1573,Kishin Douji Zenki,"Action, Comedy, Drama, Ecchi, Fantasy, Horror, Magic, Shounen",51,7.09
32454,Usakame,"Comedy, Shounen, Sports",12,5.89
1490,Ginga Tetsudou Monogatari,"Action, Adventure, Drama, Sci-Fi, Space",26,7.29
9241,Super Robot Taisen OG: The Inspector,"Action, Mecha, Sci-Fi, Space",26,7.35
353,Ojamajo Doremi Dokkaan!,"Comedy, Magic, Shoujo",51,7.52
1448,Hyakujuu-Ou GoLion,"Adventure, Mecha, Sci-Fi, Shounen",52,6.94
32228,Teekyuu 7,"Comedy, Shounen, Sports",12,6.82
604,Mahou no Stage Fancy Lala,"Comedy, Drama, Magic, Music, Romance, Shoujo",26,7.18
1156,I: Wish You Were Here,"Action, Drama, Mystery, Sci-Fi",4,6.22
354,UG☆Ultimate Girls,"Comedy, Ecchi, Magic, Sci-Fi",12,5.73
633,Legend of Basara,"Adventure, Drama, Romance, Shoujo",13,7.47
2330,Jibaku-kun,"Adventure, Comedy, Fantasy",26,7.6
1941,Moonlight Mile 1st Season: Lift Off,"Adventure, Drama, Sci-Fi, Space",12,7.27
2214,Black Jack 21,"Action, Drama",17,7.77
1246,Yuugo: Koushounin,"Action, Drama, Military, Mystery, Psychological, Seinen",13,7.24
8206,Hime Chen! Otogi Chikku Idol Lilpri,"Magic, Shoujo",51,7.18
1707,Kinnikuman II Sei,"Action, Comedy, Martial Arts, Sci-Fi, Shounen, Sports",51,6.95
1097,Lime-iro Senkitan,"Drama, Ecchi, Harem, Historical, Mecha, Supernatural",13,6.14
1037,Saint Beast: Seijuu Kourin-hen,"Action, Fantasy, Magic, Supernatural",6,6.09
2041,Ai to Yuuki no Pig Girl Tonde Buurin,"Adventure, Comedy, Fantasy, Magic, Parody, Romance, School, Shoujo",51,6.67
2204,Karakuri Zoushi Ayatsuri Sakon,"Horror, Mystery, Thriller",26,7.5
13141,Shibainuko-san,Comedy,26,5.78
23551,Choboraunyopomi Gekijou Dai Ni Maku Ai Mai Mii: Mousou Catastrophe,"Comedy, Slice of Life",12,5.95
33746,Anitore! XX,"Comedy, Sports",12,5.89
653,Galaxy Angel 3,"Comedy, Sci-Fi",26,7.44
1128,UFO Princess Valkyrie 2: Juunigatsu no Yasoukyoku,"Comedy, Romance, Sci-Fi",12,7.1
1445,Mach GoGoGo,"Adventure, Cars, Shounen, Sports",52,6.75
2921,Ashita no Joe 2,"Drama, Sports",47,8.48
