anime_id,name,genre,episodes,rating,members
2620,Spider Riders: Yomigaeru Taiyou,"Action, Adventure, Mecha",26,6.85,1889
2624,"Flanders no Inu, Boku no Patrasche","Drama, Historical",26,7.32,811
2683,Tokyo Majin Gakuen Kenpucho: Tou Dai Ni Maku,"Action, Drama, Fantasy, Horror, Martial Arts, Mystery, School",12,7.42,21972
2684,Buzzer Beater 2nd Season,"Action, Sci-Fi, Shounen, Sports",13,7,5193
2686,Tetsujin 28-gou,"Adventure, Mecha, Sci-Fi, Shounen",96,6.68,1194
2687,Gokuu no Daibouken,"Comedy, Fantasy",39,6.53,266
2688,Akai Koudan Zillion,"Action, Adventure, Military, Sci-Fi, Shounen",31,6.9,1826
2694,Hidamari no Ki,"Drama, Historical",25,6.27,608
2699,Uchuu Kaizoku Mito no Daibouken,"Action, Comedy, Sci-Fi",13,6.65,1009
2700,Uchuu Kaizoku Mito no Daibouken: Futari no Joou-sama,"Action, Comedy, Sci-Fi",13,6.38,585
2701,Susie-chan to Marvy,"Comedy, Kids",104,6.69,104
2702,Bakukyuu Renpatsu! Super Bedaman,"Adventure, Game",18,6.56,592
2703,Chousoku Spinner,"Shounen, Sports",22,6.85,1888
2704,Kaiketsu Jouki Tanteidan,"Action, Mecha, Mystery, Police",26,6.82,2128
2705,Bakusou Kyoudai Let&#039;s &amp; Go,"Adventure, Cars, Shounen, Sports",51,6.86,4186
2706,Bakusou Kyoudai Let&#039;s &amp; Go WGP,"Cars, Shounen, Sports",51,7.07,2378
2707,Majime ni Fumajime Kaiketsu Zorori,"Adventure, Kids",97,6.99,390
2708,Wankorobee,"Comedy, Fantasy, Kids",26,5.71,95
2709,Bakusou Kyoudai Let&#039;s &amp; Go MAX,"Cars, Shounen, Sports",51,6.74,1572
2713,Rockman.EXE Beast+,"Action, Adventure, Game, Mecha, Sci-Fi, Shounen",26,7.11,3224
2716,Urayasu Tekkin Kazoku,"Comedy, Shounen",33,7.24,923
2717,Ginga Tetsudou Monogatari: Eien e no Bunkiten,"Action, Adventure, Drama, Sci-Fi, Space",24,7.09,2072
2718,Umi no Triton,"Adventure, Fantasy, Shounen",27,6.59,709
2719,MapleStory,"Action, Comedy, Fantasy, Kids, Romance",25,5.59,3327
2723,D4 Princess,"Action, Comedy, Magic, Mecha, Sci-Fi",24,6.2,1514
2727,Sweet Valerian,"Action, Comedy, Magic, School, Shoujo",18,5.91,1680
2732,Baby Baachan,"Comedy, Drama",53,6.73,406
2735,Mugen Senki Portriss,"Action, Mecha, Sci-Fi, Shounen",52,5.33,161
2736,Mojakou,"Comedy, Fantasy, Sci-Fi",74,7.34,1218
2738,Kasumin 3rd Season,"Fantasy, Kids",26,6.33,287
2740,Monkey Turn,"Drama, Sports",25,6.55,586
2741,Monkey Turn V,"Action, Drama, Sports",25,7.13,245
2742,Omoikkiri Kagaku Adventure Sou Nanda!,"Comedy, Kids, Sci-Fi",26,5.68,195
2744,Potemayo,"Comedy, School, Seinen",12,7.41,11411
2747,Tetsuwan Atom,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen",193,7.28,5332
2748,Dash! Kappei,"Comedy, Ecchi, Shounen, Sports",65,7.3,2578
2749,Heisei Inu Monogatari Bow,"Adventure, Comedy",40,7.05,428
2757,Juuni Senshi Bakuretsu Eto Ranger,"Action, Comedy, Fantasy",39,6.97,936
2758,Shippuu! Iron Leaguer,"Sci-Fi, Shounen, Sports",52,7.15,432
2762,Igano Kabamaru,"Adventure, Comedy, Romance, Shounen",24,8.13,5063
2766,Super Doll Licca-chan,"Adventure, Comedy, Magic",52,6.66,1826
2769,Galactic Patrol Lensman,"Action, Adventure, Sci-Fi",25,6.71,487
2771,Chou Kuse ni Narisou,"Comedy, Romance, School, Shoujo, Slice of Life",39,6.59,752
2772,Juushin Enbu: Hero Tales,"Action, Fantasy, Shounen",26,6.99,16502
2781,Saint Luminous Jogakuin,"Mystery, Psychological, Supernatural",13,6.17,1701
2783,Oyayubi Hime Monogatari,"Adventure, Fantasy, Shoujo",26,6.85,671
2786,Bakegyamon,"Action, Game, Shounen",51,6.84,1466
2787,Shakugan no Shana II (Second),"Action, Drama, Fantasy, Romance, School, Supernatural",24,7.79,184525
2789,B-Densetsu! Battle Bedaman,"Adventure, Fantasy, Kids, Shounen",52,6.38,6545
2795,Dragonaut: The Resonance,"Action, Drama, Fantasy, Mecha, Romance, Sci-Fi",25,6.81,45265
2799,Hello! Sandybell,"Adventure, Romance, Shoujo",47,7.15,2587
2800,Candy Candy,"Drama, Shoujo, Slice of Life",115,7.58,11893
2803,Densetsu no Yuusha Da Garn,"Mecha, Sci-Fi, Shounen",46,7.34,1897
2804,Hana no Mahoutsukai Mary Bell,"Adventure, Fantasy, Magic, Shoujo",50,6.7,1033
2805,Onegai! Samia Don,"Comedy, Fantasy, Kids, Magic, Slice of Life",78,7.14,472
2806,Yadamon,"Adventure, Comedy, Fantasy",170,6.53,373
2809,Fuusen Shoujo Temple-chan,"Adventure, Comedy, Kids",26,6.56,204
2810,Anime Himitsu no Hanazono,"Drama, Historical, Kids, Shoujo",39,7.11,2188
2813,Chiisana Ahiru no Ooki na Ai no Monogatari: Ahiru no Kwak,"Adventure, Comedy, Drama, Fantasy, Kids",52,7.37,3363
2814,Dondon Domeru to Ron,"Comedy, Kids",52,6.86,531
2815,Geragera Boes Monogatari,"Comedy, Kids",52,7.17,869
2816,Toushou Daimos,"Adventure, Drama, Mecha, Romance, Sci-Fi, Shounen",44,7.26,3100
2817,Cinderella Monogatari,"Adventure, Fantasy, Kids, Romance",26,7.5,3560
2818,Madou King Granzort,"Action, Comedy, Fantasy, Magic, Mecha, Sci-Fi, Shounen",41,7.31,835
2819,Dragon Quest: Abel Yuusha Densetsu,"Action, Adventure, Fantasy, Shounen",43,7.15,2104
2820,Time Travel Tondekeman!,"Action, Adventure, Comedy, Kids",39,7.49,957
2822,Bamboo Bears,Comedy,52,6.43,330
2823,Barbapapa,"Comedy, Fantasy",45,6.26,1385
2824,Barbapapa Sekai wo Mawaru,"Adventure, Comedy",50,6.19,528
2825,Arabian Nights: Sindbad no Bouken (TV),"Adventure, Fantasy, Magic, Romance",52,7.26,2631
2826,Oz no Mahoutsukai (1986),"Adventure, Fantasy, Kids",52,6.83,1039
2827,Calimero,Comedy,45,6.24,2279
2828,Ie Naki Ko,"Adventure, Drama, Historical, Kids, Slice of Life",51,7.9,4479
2829,Ie Naki Ko Remi,"Adventure, Drama, Historical, Slice of Life",23,8.03,6528
2834,Miracle☆Girls,"Drama, Magic, Shoujo",51,7.28,2033
2835,Patalliro!,"Adventure, Comedy, Romance, Shoujo, Shounen Ai",49,7.63,2409
2836,Chiisana Viking Vickie,"Adventure, Comedy, Historical, Kids",78,6.59,1452
2882,Anime Oyako Gekijou,"Adventure, Fantasy, Historical, Kids, Sci-Fi",26,6.03,1074
2885,Ganbare Goemon,"Comedy, Shounen",23,6.36,713
2892,Hakushon Daimaou,"Comedy, Fantasy",52,6.18,692
2903,Sakigake!! Otokojuku,"Action, Comedy, Martial Arts, School, Shounen",34,7.51,4740
2904,Code Geass: Hangyaku no Lelouch R2,"Action, Drama, Mecha, Military, Sci-Fi, Super Power",25,8.98,572888
2907,Cyborg Kuro-chan,"Comedy, Sci-Fi",66,7.18,3188
2912,Ohayo! Spank,"Comedy, Slice of Life",63,6.73,981
2913,Daisougen no Chiisana Tenshi: Bush Baby,"Adventure, Drama",40,7.16,889
2916,Genki Bakuhatsu Ganbaruger,"Mecha, Shounen",47,7.06,367
2921,Ashita no Joe 2,"Drama, Sports",47,8.48,6259
2923,Shugo Chara!,"Comedy, Magic, School, Shoujo",51,7.61,121108
2924,ef: A Tale of Memories.,"Drama, Mystery, Romance",12,8.12,151106
2926,Myself; Yourself,"Drama, Romance, School",13,7.41,115075
2927,Kimikiss Pure Rouge,"Drama, Romance, School",24,7.48,58211
2929,Moonlight Mile 2nd Season: Touch Down,"Adventure, Drama, Sci-Fi, Space",14,7.51,2758
2930,Tensai? Dr. Hamax,Comedy,12,4.33,88
2931,Mokke,"Mystery, Slice of Life, Supernatural",24,7.19,8362
2933,Mirai Keisatsu Urashiman,"Comedy, Police, Sci-Fi",50,6.92,776
2934,Shiawase Sou no Okojo-san,Comedy,51,6.85,1138
2938,Idol Densetsu Eriko,Music,51,6.9,1776
2942,Sketchbook: Full Color&#039;s,"Comedy, Slice of Life",13,7.47,17360
2963,Minami-ke,"Comedy, School, Slice of Life",13,7.81,105471
2964,Blue Drop: Tenshi-tachi no Gikyoku,"Drama, Sci-Fi, Shoujo Ai",13,6.88,19968
2965,Suteki Tantei Labyrinth,"Mystery, Sci-Fi",25,6.94,6412
2966,Ookami to Koushinryou,"Adventure, Fantasy, Historical, Romance",13,8.37,334932
2970,Night Wizard,"Adventure, Fantasy, Magic, Shounen",13,6.81,27070
2980,Kuusou Kagaku Sekai Gulliver Boy,"Action, Adventure, Fantasy, Magic, Mecha",50,6.77,534
2985,Majin Tantei Nougami Neuro,"Comedy, Demons, Mystery, Shounen, Supernatural",25,7.76,42730
2986,Bamboo Blade,"Comedy, School, Seinen, Sports",26,7.45,61649
2987,Ginga Hyouryuu Vifam,"Action, Adventure, Mecha, Sci-Fi",46,7.31,1329
2993,Rosario to Vampire,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Shounen, Vampire",13,7.14,299278
3000,Taiho Shichau zo: Full Throttle,"Action, Comedy, Police, Shounen",23,7.3,5134
3001,Moyashimon,"Comedy, School, Supernatural",11,7.69,44465
3002,Gyakkyou Burai Kaiji: Ultimate Survivor,"Game, Psychological, Seinen, Thriller",26,8.33,98996
3006,Atashin&#039;chi,"Comedy, Slice of Life",330,7.39,1524
3008,Time Bokan Series: Yatterman,"Adventure, Comedy, Mecha",108,6.76,2930
3009,Tiger Mask,"Action, Drama, Shounen, Sports",105,7.38,4031
3010,Kaiketsu Zorro,"Adventure, Historical, Shounen",52,7.31,5243
3012,Gekitou! Crush Gear Turbo,"Shounen, Sports",68,6.86,2998
3020,Gu-Gu Ganmo,"Comedy, School",50,6.28,259
3021,Yume Senshi Wingman,"Action, Comedy, Romance, School, Super Power",47,6.82,918
3022,Haai Step Jun,"Action, Romance, School, Sci-Fi",45,6.41,400
3023,Esper Mami,"Comedy, Ecchi, Magic, School, Super Power, Supernatural",119,6.78,612
3024,Ribbon no Kishi,"Action, Fantasy, Mystery, Romance",52,6.81,1654
3035,Chouon Senshi Borgman,"Action, Demons, Sci-Fi, Shounen",35,6.66,947
3036,Tobe! Isami,"Action, Adventure, Comedy, Romance, Shounen",50,7.43,854
3044,Tetsuwan Atom (1980),"Action, Adventure, Mecha, Sci-Fi, Shounen",52,7.26,5743
3053,Ganbare! Kickers,"Comedy, Drama, Shounen, Sports",23,6.9,4977
3054,La Seine no Hoshi,"Adventure, Drama, Historical, Shoujo",39,6.66,964
3059,Ninja Senshi Tobikage,"Adventure, Mecha, Sci-Fi, Shounen, Space",43,7.18,1941
3073,Robby to Kerobby,"Comedy, Kids",52,6,94
3075,Tondera House no Daibouken,"Adventure, Historical, Sci-Fi",52,6.56,630
3077,Warau Salesman,"Comedy, Drama, Seinen",103,6.76,711
3079,Aoki Ryuusei SPT Layzner,"Mecha, Military, Sci-Fi, Shounen, Space",38,7.22,2378
3081,Attacker You!,"Action, Romance, Shoujo, Sports",58,6.66,2733
3091,xxxHOLiC Kei,"Comedy, Drama, Mystery, Psychological, Supernatural",13,8.34,74941
3092,Junjou Romantica,"Comedy, Drama, Romance, Shounen Ai",12,8.08,117910
3098,Shutsugeki! Machine Robo Rescue,"Action, Mecha, Sci-Fi",53,6.93,636
3099,Juusenshi Gulkeeva,"Action, Fantasy, Mecha, Super Power",26,6.58,855
3101,F-Zero: Falcon Densetsu,"Action, Adventure, Cars, Mecha, Sci-Fi, Shounen, Sports",51,6.46,3863
3104,Geisters: Fractions of the Earth,"Action, Sci-Fi",26,6.09,670
3110,Kaze no Naka no Shoujo: Kinpatsu no Jeanie,"Drama, Historical",52,7.17,1414
3112,Papillon Rose,"Comedy, Ecchi, Magic, Parody",6,5,1817
3114,Chiisana Kyojin Microman,"Action, Adventure, Comedy, Kids, Mecha, Sci-Fi, Shounen, Super Power",52,6.53,411
3116,Dash! Yonkurou,"Action, Kids, Shounen, Sports",25,7.08,895
3125,Tokimeki Tonight,"Comedy, Fantasy, Romance, Shoujo, Vampire",34,7.48,3057
3129,Kaibutsu-kun,"Comedy, Horror",49,6.93,460
3130,Kaibutsu-kun (1980),"Comedy, Horror, Kids",94,6.79,293
3131,Ashita Tenki ni Naare,Sports,47,6.5,297
3132,Boukensha: The Man Was from Spain,"Adventure, Historical",26,6.49,496
3136,Ochamegami Monogatari: Korokoro Pollon,"Comedy, Magic, Parody",46,7.13,1049
3137,Tsurikichi Sanpei,"Adventure, Sports",109,7.17,1650
3146,GR: Giant Robo,"Adventure, Mecha, Military, Sci-Fi, Shounen",13,6.9,1546
3151,Genei Toushi Bastof Lemon,"Adventure, Mecha, Sci-Fi",26,6.29,666
3159,The Kabocha Wine,"Comedy, Romance, School, Slice of Life",95,6.92,871
3162,Makiba no Shoujo Katri,"Adventure, Drama, Historical, Slice of Life",49,6.9,1048
3164,Ichigo Ichie: Koibana Tomobana,Comedy,13,7.1,260
3166,Ayakashi,"Action, Fantasy, Horror, Sci-Fi",12,6.5,20882
3176,Nessa no Haou Gandalla,"Adventure, Drama, Fantasy, Horror, Magic, Music, Sci-Fi, Supernatural",26,6.15,637
3180,Manga Aesop Monogatari (TV),"Comedy, Fantasy, Kids",52,6.5,175
3182,Massugu ni Ikou. 2nd Season,"Comedy, Josei, Romance, Slice of Life",5,6.85,904
3185,Fortune Quest L,"Adventure, Comedy, Fantasy, Magic",26,6.66,845
3193,Asobot Senki Gokuu,"Comedy, Sci-Fi",52,6.91,1633
3194,Ningyohime Marina no Bouken,"Drama, Fantasy, Kids, Romance",26,6.57,889
3196,Wakakusa no Charlotte,"Drama, Historical, Kids, Shoujo, Slice of Life",30,6.99,1019
3199,Nanatsu no Umi no Tico,"Adventure, Slice of Life",39,7.54,2123
3201,Pure-tou no Nakama-tachi,"Fantasy, Kids",26,6.5,386
3202,Daisuki! Hello Kitty,"Fantasy, Kids",26,6.49,1468
3205,Cream Lemon: Lemon Angel,Ecchi,37,6.07,1068
3213,Ganbare Genki,"Action, Comedy, Shounen, Sports",35,7.6,805
3225,Minami-ke Okawari,"Comedy, School, Slice of Life",13,7.41,50837
3226,Major S4,"Comedy, Drama, Shounen, Sports",26,8.35,28002
3228,Zoku Sayonara Zetsubou Sensei,"Comedy, Parody, School",13,8.03,74040
3229,Kimi ga Aruji de Shitsuji ga Ore de,"Comedy, Ecchi, Harem, Parody, Romance",13,7.35,66236
3230,Druaga no Tou: The Aegis of Uruk,"Adventure, Comedy, Fantasy",12,7.35,69683
3231,Gunslinger Girl: Il Teatrino,"Action, Drama, Military, Sci-Fi",13,7.3,38498
3243,Elec-king The Animation,Comedy,13,6.55,96
3251,Hatara Kids Mai Ham Gumi,"Action, Kids",50,5.54,190
3259,Lemon Angel (1988),Ecchi,9,6.18,567
3264,Lemon Angel (1988/II),Ecchi,8,6.05,462
3270,IGPX: Immortal Grand Prix (2005),"Drama, Mecha, Sci-Fi, Shounen, Sports",13,7.24,11386
3271,Bakuto Sengen Daigander,"Adventure, Mecha, Sci-Fi, Shounen",39,6.79,1174
3272,Kinnikuman,"Adventure, Comedy, Shounen, Sports",137,7.35,3623
3281,Kinnikuman: Kinnikusei Oui Soudatsu-hen,"Action, Comedy, Shounen, Sports",46,7.06,676
3285,Himitsu no Akko-chan,"Magic, School, Shoujo",94,6.49,1085
3290,Vampiyan Kids,"Comedy, Fantasy, Kids",23,6.35,435
3294,Gasshin Sentai Mechander Robo,"Mecha, Military, Mystery, Sci-Fi, Space",35,6.28,287
3295,Yatterman,"Adventure, Comedy, Parody",60,6.68,2169
3297,Aria The Origination,"Fantasy, Sci-Fi, Shounen, Slice of Life",13,8.64,56162
3298,Hatenkou Yuugi,"Adventure, Comedy, Drama, Fantasy, Romance, Shoujo",10,7.3,25885
3299,H2O: Footprints in the Sand,"Harem, Romance, School",12,7.26,64975
3305,Muteki Koujin Daitarn 3,"Mecha, Sci-Fi",40,7.25,1270
3312,Dr. Slump,"Comedy, Sci-Fi, Shounen, Slice of Life",74,7.11,8735
3313,Montana Jones,"Adventure, Comedy",52,7.1,784
3315,Kikou Keisatsu Metal Jack,"Action, Mecha, Police, Sci-Fi",37,6.41,349
3317,Uchuusen Sagittarius,"Adventure, Sci-Fi",77,6.99,370
3322,Wagaya no Oinari-sama.,"Adventure, Fantasy, Shounen, Supernatural",24,7.31,23132
3325,Yuusha Exkaiser,"Action, Mecha, Sci-Fi, Shounen",48,6.71,648
3327,Giant Gorg,"Adventure, Mecha, Sci-Fi",26,7.16,1300
3332,Stop!! Hibari-kun!,Comedy,35,7.12,1355
3335,Haikara-san ga Tooru,"Drama, Historical, Romance, Shoujo, Slice of Life",42,7.39,1155
3342,Mnemosyne: Mnemosyne no Musume-tachi,"Action, Horror, Sci-Fi, Shoujo Ai, Supernatural",6,7.5,96092
3345,Mikan Enikki,"Comedy, Romance, Shoujo, Slice of Life",30,7.38,1096
3349,Kiddy GiRL-AND,"Action, Comedy, Sci-Fi, Super Power",24,6.98,13368
3355,Fortune Dogs,Adventure,39,6.8,400
3356,Mahoutsukai Sally,"Fantasy, Magic, School, Shoujo",109,6.49,1478
3358,Kure-nai,"Comedy, Drama, Martial Arts",12,7.52,59099
3359,Amatsuki,"Action, Fantasy, Historical, Shoujo, Supernatural",13,7.04,41920
3361,UFO Senshi Dai Apolon,"Action, Mecha, Sci-Fi",26,6.43,312
3363,RD Sennou Chousashitsu,"Action, Sci-Fi",26,7.24,16331
3366,Persona: Trinity Soul,"Action, Sci-Fi, Super Power",26,6.76,48744
3369,Shoubushi Densetsu Tetsuya,"Game, Historical, Shounen",20,7.62,3735
3372,RGB Adventure,Adventure,6,5.21,109
3388,Majokko Megu-chan,"Magic, Shoujo",72,6.75,1139
3389,Bus Gamer,Action,3,6.66,20550
3391,Maicching Machiko-sensei,"Comedy, Ecchi, School",95,6.66,891
3399,Rokushin Gattai GodMars,"Action, Mecha, Sci-Fi, Space",64,6.52,917
3407,Blassreiter,"Action, Sci-Fi",24,7.07,55444
3414,Hula Kappa,Comedy,78,6.09,168
3418,Jungle no Ouja Taa-chan,"Action, Comedy, Parody",50,7.35,801
3420,Shigofumi,"Drama, Fantasy, Psychological, Supernatural, Thriller",12,7.62,54000
3424,Porphy no Nagai Tabi,"Drama, Historical, Kids, Slice of Life",52,7.11,1335
3425,Meiken Lassie,"Adventure, Kids, Slice of Life",26,6.92,309
3432,Chou Mashin Eiyuuden Wataru,"Action, Adventure, Comedy, Mecha",51,7.16,615
3433,Go-Q-Choji Ikkiman,"Sci-Fi, Sports",32,6.65,295
3434,Hey! Bumboo,"Adventure, Cars, Kids",130,6.2,677
3435,Joou Heika no Petite Angie,"Historical, Mystery, Shoujo",26,6.65,451
3436,Meme Iroiro Yume no Tabi,"Adventure, Kids, Sci-Fi",127,6.67,317
3437,Mister Ajikko,"Comedy, Shounen",99,7.31,1828
3438,Moero! Top Striker,"Action, Shounen, Sports",49,6.79,2072
3444,The Ultraman,"Action, Sci-Fi, Shounen, Space, Super Power",50,6.53,737
3451,Space Oz no Bouken,"Adventure, Sci-Fi",26,6.25,151
3455,To LOVE-Ru,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi",26,7.34,237563
3457,Vampire Knight,"Drama, Mystery, Romance, Shoujo, Supernatural, Vampire",13,7.4,286826
3458,Pi Po Pa Po Patrol-kun,"Comedy, Kids",65,6.05,153
3460,Bosco Daibouken,"Adventure, Fantasy, Kids",26,7.24,699
3464,Kemeko Deluxe!,"Action, Comedy, Ecchi, Romance, School, Sci-Fi, Shounen",12,6.75,26991
3467,Nogizaka Haruka no Himitsu,"Comedy, Romance",12,7.35,80820
3470,Special A,"Comedy, Romance, School, Shoujo",24,7.78,173603
3486,Yuusha Tokkyuu Might Gaine,"Action, Adventure, Mecha, Sci-Fi, Shounen",47,7.18,1021
3493,Ryuusei no Rockman Tribe,Adventure,21,7.14,3510
3500,"Yume Miru, Anime: on-chan",Comedy,26,7,116
3501,Wellber no Monogatari: Sisters of Wellber Zwei,"Adventure, Fantasy, Historical, Romance",13,7,3038
3503,Kanokon,"Comedy, Ecchi, Harem, Romance, School, Shounen, Slice of Life, Supernatural",12,6.74,122288
3505,Yuusha Shirei Dagwon,"Action, Adventure, Martial Arts, Mecha, School, Super Power",48,7.21,689
3514,Noramimi,Comedy,12,6.9,406
3519,Garakuta-doori no Stain,Comedy,13,7.02,641
3545,Kochira Katsushikaku Kameari Kouenmae Hashutsujo (TV),"Comedy, Police, Slice of Life",373,7.82,4734
3549,Allison to Lillia,"Action, Adventure, Shounen",26,7.41,27571
3550,Midori no Makibao,"Comedy, Sports",61,6.73,488
3561,Dennou Boukenki Webdiver,"Adventure, Mecha, Sci-Fi, Shounen",52,7.12,876
3568,Ganbarist! Shun,"Comedy, Shounen, Sports",30,7.43,1700
3571,Mach GoGoGo (1997),"Adventure, Cars",34,6.43,1545
3572,Macross F,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",25,8.02,95551
3573,Moegaku★5,"Magic, Parody",40,5.93,572
3576,Kodai Ouja Kyouryuu King,"Adventure, Fantasy, Kids",49,6.14,4402
3577,Kyouran Kazoku Nikki,"Comedy, Sci-Fi",26,7.36,20883
3579,Getter Robo,"Action, Mecha, Sci-Fi, Shounen",51,7.07,2938
3588,Soul Eater,"Action, Adventure, Comedy, Fantasy, Shounen, Supernatural",51,8.08,580184
3594,Tears to Tiara,"Action, Adventure, Fantasy, Magic",26,7.31,50455
3604,Hidamari Sketch x 365,"Comedy, School, Slice of Life",13,7.9,19180
3609,Kikou Kantai Dairugger XV,"Action, Adventure, Mecha, Sci-Fi, Shounen",52,6.58,1121
3613,Toshokan Sensou,"Action, Comedy, Military, Romance",12,7.6,38882
3614,Yakushiji Ryouko no Kaiki Jikenbo,"Mystery, Police, Supernatural",13,7.19,11002
3615,Neo Angelique Abyss,"Comedy, Fantasy, Harem, Romance, Shoujo",13,7.01,24149
3616,Kamen no Maid Guy,"Action, Comedy, Ecchi, Super Power",12,7.14,27761
3619,Nanako SOS,"Comedy, Parody, Romance, Super Power",39,6.48,587
3624,Seimei no Kagaku: Micro Patrol,Adventure,26,7.26,801
3627,D.C.II S.S.: Da Capo II Second Season,"Comedy, Drama, Fantasy, Harem, Romance",13,7.37,20581
3630,Miracle Shoujo Limit-chan,"Comedy, Magic, School, Sci-Fi, Shoujo, Super Power",25,6.09,236
3631,Aoi Blink,"Adventure, Fantasy",39,7,931
3637,Bouken Yuuki Pluster World,"Sci-Fi, Shounen",52,6.32,295
3638,Kaiketsu Zorori,"Adventure, Comedy",52,7.14,1034
3653,Kurogane no Linebarrels,"Action, Mecha, Sci-Fi",24,7.09,30225
3654,Macademi Wasshoi!,"Comedy, Ecchi, Fantasy, Romance, School, Supernatural",12,7.09,29401
3655,Nabari no Ou,"Action, Comedy, Drama, Fantasy, Shounen, Supernatural",26,7.44,107384
3656,Monochrome Factor,"Action, Shounen Ai, Supernatural",24,7.13,36517
3660,Mahou no Idol Pastel Yumi,"Comedy, Fantasy, Kids, Magic, Shoujo",25,6.45,965
3667,Strike Witches,"Action, Ecchi, Magic, Military, Sci-Fi",12,7.15,96159
3668,Telepathy Shoujo Ran,"Fantasy, School",26,6.72,5611
3670,Kikou Souseiki Mospeada,"Action, Mecha, Military",25,7.27,4420
3672,Tottemo! Luckyman,"Comedy, Sci-Fi, Shounen, Super Power",50,6.89,439
3673,Nijuu Mensou no Musume,"Action, Adventure, Mystery",22,7.65,21009
3676,Machine Robo: Revenge of Chronos,"Action, Mecha, Sci-Fi",47,6.48,632
3683,Kabatotto,Comedy,300,6.55,240
3689,Hatsumei Boy Kanipan,"Adventure, Comedy, Mecha, Sci-Fi",31,6.89,375
3690,Chou Hatsumei Boy Kanipan,"Adventure, Comedy, Mecha, Romance",21,7.01,382
3691,Watashi to Watashi: Futari no Lotte,"Kids, Shoujo, Slice of Life",29,6.53,364
3692,Yes! Precure 5 GoGo!,"Action, Fantasy, Magic, School, Shoujo",48,7.29,3619
3701,Kaiba,"Adventure, Mystery, Romance, Sci-Fi",12,8.29,56927
3704,Zenryoku Usagi,"Comedy, Kids",52,6.47,613
3710,Hakaba Kitarou,"Horror, Supernatural",11,7.01,6649
3712,Zero no Tsukaima: Princesses no Rondo,"Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School",12,7.6,210891
3713,Jigoku Shoujo Mitsuganae,"Mystery, Psychological, Supernatural",26,7.81,58993
3723,Koala Boy Kokki,Comedy,26,6.32,360
3724,Taiko no Tatsujin,Game,26,6.38,406
3731,Itazura na Kiss,"Comedy, Romance, Shoujo",25,7.76,136279
3736,Parappa the Rapper,"Comedy, Fantasy",30,5.85,1199
3737,Usavich,"Adventure, Comedy",13,7.15,4675
3738,Usavich II,"Adventure, Comedy",13,7.27,3382
3750,Maria-sama ga Miteru 4th,"School, Shoujo, Shoujo Ai, Slice of Life",13,7.97,11779
3754,Tongari Boushi no Memole,"Fantasy, Magic, Shoujo",50,7.11,1009
3761,Wanwan Sanjuushi,"Adventure, Historical",26,6.78,1277
3765,Pygmalio,"Adventure, Fantasy",39,6.93,533
3768,Play Ball,"Action, Shounen, Sports",13,6.4,413
3769,Play Ball 2nd,"Action, Shounen, Sports",13,6.56,198
3772,Saiko Robot Kombock,"Mecha, Sci-Fi",25,5.5,2399
3776,Go! Go! Itsutsugo Land,School,50,6.59,393
3800,Arrow Emblem Grand Prix no Taka,"Cars, Drama, Sports",44,6.66,820
3806,Sasuga no Sarutobi,"Action, Adventure, Comedy, Martial Arts, Romance, Sports",69,6.73,483
3807,Honoo no Alpenrose: Judy &amp; Randy,"Drama, Historical, Romance, Shoujo",20,7.09,979
3808,Futari Daka,"Cars, Shounen, Sports",36,6.3,234
3809,Shirayuki Hime no Densetsu,"Adventure, Fantasy, Romance",52,6.74,1486
3810,Mori no Youki na Kobito-tachi: Belfy to Lillibit,"Adventure, Comedy, Fantasy",26,6.56,561
3811,Hoshi no Oujisama Petit Prince,Adventure,39,7.09,736
3812,Yume no Hoshi no Button Nose,"Adventure, Kids",26,6.69,400
